id,image,target_filename,color,water,style,theme,subject,lighting,scene,distractor,generation_prompt,negative_prompt,training_answer_json,split,batch_id
jade-gen-0224,data/generated_jade_liveroom_training_images/sample-0224.png,sample-0224.png,墨翠,高冰,挂件,观音,"a carved jade pendant of Guanyin, full carving visible","studio product photo, softbox reflection, matte black background",liveroom,"busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade pendant of Guanyin, full carving visible. busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background. Material and color: black-green jadeite, very dark green to black, glossy. Water quality: high-ice jade, very translucent, strong luster, fine clean texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. studio product photo, softbox reflection, matte black background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""墨翠"", ""style"": ""挂件"", ""theme"": ""观音"", ""water"": ""高冰""}",train,jade-synthetic-liveroom-v1
jade-gen-0225,data/generated_jade_liveroom_training_images/sample-0225.png,sample-0225.png,墨翠,冰种,挂件,佛公,"a carved jade pendant of laughing Buddha, rounded belly visible","macro product photography, white acrylic base, clean shadow",liveroom,"live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade pendant of laughing Buddha, rounded belly visible. live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background. Material and color: black-green jadeite, very dark green to black, glossy. Water quality: ice-type jade, translucent and clean, visible watery depth. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. macro product photography, white acrylic base, clean shadow.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""墨翠"", ""style"": ""挂件"", ""theme"": ""佛公"", ""water"": ""冰种""}",train,jade-synthetic-liveroom-v1
jade-gen-0226,data/generated_jade_liveroom_training_images/sample-0226.png,sample-0226.png,墨翠,糯冰,挂件,如意,a carved jade ruyi pendant with curved ruyi silhouette,"jewelry catalog photo, warm side light, beige stone surface",liveroom,"vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade ruyi pendant with curved ruyi silhouette. vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background. Material and color: black-green jadeite, very dark green to black, glossy. Water quality: waxy-ice jade, semi-translucent, slightly cloudy but still icy. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. jewelry catalog photo, warm side light, beige stone surface.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""墨翠"", ""style"": ""挂件"", ""theme"": ""如意"", ""water"": ""糯冰""}",train,jade-synthetic-liveroom-v1
jade-gen-0227,data/generated_jade_liveroom_training_images/sample-0227.png,sample-0227.png,墨翠,糯种,挂件,叶子,a carved jade leaf pendant with leaf veins visible,"soft daylight product photography, neutral gray background",liveroom,"jade livestream selling desk, presenter is speaking while pointing at the item, one hand and part of the upper body visible, face partially visible at the edge of frame, phone tripod and softbox reflections in the room","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade leaf pendant with leaf veins visible. jade livestream selling desk, presenter is speaking while pointing at the item, one hand and part of the upper body visible, face partially visible at the edge of frame, phone tripod and softbox reflections in the room. Material and color: black-green jadeite, very dark green to black, glossy. Water quality: waxy jade, soft cloudy translucency, fine waxy texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. soft daylight product photography, neutral gray background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""墨翠"", ""style"": ""挂件"", ""theme"": ""叶子"", ""water"": ""糯种""}",train,jade-synthetic-liveroom-v1
jade-gen-0228,data/generated_jade_liveroom_training_images/sample-0228.png,sample-0228.png,墨翠,豆种,挂件,山水,a rectangular jade landscape plaque pendant with mountain and water relief carving,"studio product photo, softbox reflection, matte black background",liveroom,"busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a rectangular jade landscape plaque pendant with mountain and water relief carving. busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background. Material and color: black-green jadeite, very dark green to black, glossy. Water quality: bean-type jade, low translucency, visible granular texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. studio product photo, softbox reflection, matte black background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""墨翠"", ""style"": ""挂件"", ""theme"": ""山水"", ""water"": ""豆种""}",train,jade-synthetic-liveroom-v1
jade-gen-0229,data/generated_jade_liveroom_training_images/sample-0229.png,sample-0229.png,红翡,高冰,挂件,貔貅,"a carved jade pixiu pendant, mythical beast silhouette visible","jewelry catalog photo, warm side light, beige stone surface",liveroom,"live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade pixiu pendant, mythical beast silhouette visible. live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background. Material and color: red jadeite, red to reddish orange jade tone. Water quality: high-ice jade, very translucent, strong luster, fine clean texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. jewelry catalog photo, warm side light, beige stone surface.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""挂件"", ""theme"": ""貔貅"", ""water"": ""高冰""}",train,jade-synthetic-liveroom-v1
jade-gen-0230,data/generated_jade_liveroom_training_images/sample-0230.png,sample-0230.png,红翡,冰种,挂件,葫芦,a carved jade gourd pendant with double-lobed gourd shape,"soft daylight product photography, neutral gray background",liveroom,"vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade gourd pendant with double-lobed gourd shape. vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background. Material and color: red jadeite, red to reddish orange jade tone. Water quality: ice-type jade, translucent and clean, visible watery depth. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. soft daylight product photography, neutral gray background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""挂件"", ""theme"": ""葫芦"", ""water"": ""冰种""}",val,jade-synthetic-liveroom-v1
jade-gen-0231,data/generated_jade_liveroom_training_images/sample-0231.png,sample-0231.png,红翡,糯冰,挂件,龙,a carved jade dragon plaque pendant with dragon relief visible,"studio product photo, softbox reflection, matte black background",liveroom,"jade livestream selling desk, presenter is speaking while pointing at the item, one hand and part of the upper body visible, face partially visible at the edge of frame, phone tripod and softbox reflections in the room","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade dragon plaque pendant with dragon relief visible. jade livestream selling desk, presenter is speaking while pointing at the item, one hand and part of the upper body visible, face partially visible at the edge of frame, phone tripod and softbox reflections in the room. Material and color: red jadeite, red to reddish orange jade tone. Water quality: waxy-ice jade, semi-translucent, slightly cloudy but still icy. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. studio product photo, softbox reflection, matte black background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""挂件"", ""theme"": ""龙"", ""water"": ""糯冰""}",train,jade-synthetic-liveroom-v1
jade-gen-0232,data/generated_jade_liveroom_training_images/sample-0232.png,sample-0232.png,红翡,糯种,挂件,福瓜,a carved jade melon pendant with ribbed melon form,"macro product photography, white acrylic base, clean shadow",liveroom,"busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade melon pendant with ribbed melon form. busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background. Material and color: red jadeite, red to reddish orange jade tone. Water quality: waxy jade, soft cloudy translucency, fine waxy texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. macro product photography, white acrylic base, clean shadow.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""挂件"", ""theme"": ""福瓜"", ""water"": ""糯种""}",train,jade-synthetic-liveroom-v1
jade-gen-0233,data/generated_jade_liveroom_training_images/sample-0233.png,sample-0233.png,红翡,豆种,挂件,无事牌,"a plain rectangular jade plaque pendant, smooth face, no carved figure","jewelry catalog photo, warm side light, beige stone surface",liveroom,"live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a plain rectangular jade plaque pendant, smooth face, no carved figure. live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background. Material and color: red jadeite, red to reddish orange jade tone. Water quality: bean-type jade, low translucency, visible granular texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. jewelry catalog photo, warm side light, beige stone surface.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""挂件"", ""theme"": ""无事牌"", ""water"": ""豆种""}",train,jade-synthetic-liveroom-v1
jade-gen-0234,data/generated_jade_liveroom_training_images/sample-0234.png,sample-0234.png,红翡,玻璃种,吊坠,,"a small simple jade drop pendant with polished surface, no figurative carving","soft daylight product photography, neutral gray background",liveroom,"vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a small simple jade drop pendant with polished surface, no figurative carving. vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background. Material and color: red jadeite, red to reddish orange jade tone. Water quality: glass-type jade, very high transparency, glass-like clarity, minimal grain. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. soft daylight product photography, neutral gray background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""吊坠"", ""theme"": """", ""water"": ""玻璃种""}",train,jade-synthetic-liveroom-v1
jade-gen-0235,data/generated_jade_liveroom_training_images/sample-0235.png,sample-0235.png,红翡,高冰,手镯,,"a single complete jade bangle bracelet lying flat, full ring visible","studio product photo, softbox reflection, matte black background",liveroom,"jade livestream selling desk, presenter is speaking while pointing at the item, one hand and part of the upper body visible, face partially visible at the edge of frame, phone tripod and softbox reflections in the room","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a single complete jade bangle bracelet lying flat, full ring visible. jade livestream selling desk, presenter is speaking while pointing at the item, one hand and part of the upper body visible, face partially visible at the edge of frame, phone tripod and softbox reflections in the room. Material and color: red jadeite, red to reddish orange jade tone. Water quality: high-ice jade, very translucent, strong luster, fine clean texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. studio product photo, softbox reflection, matte black background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""手镯"", ""theme"": """", ""water"": ""高冰""}",train,jade-synthetic-liveroom-v1
jade-gen-0236,data/generated_jade_liveroom_training_images/sample-0236.png,sample-0236.png,红翡,冰种,手镯,,a round jade bangle standing slightly upright on a small acrylic rest,"macro product photography, white acrylic base, clean shadow",liveroom,"busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a round jade bangle standing slightly upright on a small acrylic rest. busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background. Material and color: red jadeite, red to reddish orange jade tone. Water quality: ice-type jade, translucent and clean, visible watery depth. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. macro product photography, white acrylic base, clean shadow.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""手镯"", ""theme"": """", ""water"": ""冰种""}",train,jade-synthetic-liveroom-v1
jade-gen-0237,data/generated_jade_liveroom_training_images/sample-0237.png,sample-0237.png,红翡,糯冰,平安扣,,"a round jade safety buckle pendant, circular disc with a clean central hole","jewelry catalog photo, warm side light, beige stone surface",liveroom,"live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a round jade safety buckle pendant, circular disc with a clean central hole. live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background. Material and color: red jadeite, red to reddish orange jade tone. Water quality: waxy-ice jade, semi-translucent, slightly cloudy but still icy. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. jewelry catalog photo, warm side light, beige stone surface.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""平安扣"", ""theme"": """", ""water"": ""糯冰""}",train,jade-synthetic-liveroom-v1
jade-gen-0238,data/generated_jade_liveroom_training_images/sample-0238.png,sample-0238.png,红翡,糯种,珠串,,"a jade bead bracelet, individual polished round beads clearly visible","soft daylight product photography, neutral gray background",liveroom,"vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a jade bead bracelet, individual polished round beads clearly visible. vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background. Material and color: red jadeite, red to reddish orange jade tone. Water quality: waxy jade, soft cloudy translucency, fine waxy texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. soft daylight product photography, neutral gray background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""珠串"", ""theme"": """", ""water"": ""糯种""}",train,jade-synthetic-liveroom-v1
jade-gen-0239,data/generated_jade_liveroom_training_images/sample-0239.png,sample-0239.png,红翡,豆种,蛋面,,"a loose oval jade cabochon gemstone, domed top, no metal setting","studio product photo, softbox reflection, matte black background",liveroom,"jade livestream selling desk, presenter is speaking while pointing at the item, one hand and part of the upper body visible, face partially visible at the edge of frame, phone tripod and softbox reflections in the room","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a loose oval jade cabochon gemstone, domed top, no metal setting. jade livestream selling desk, presenter is speaking while pointing at the item, one hand and part of the upper body visible, face partially visible at the edge of frame, phone tripod and softbox reflections in the room. Material and color: red jadeite, red to reddish orange jade tone. Water quality: bean-type jade, low translucency, visible granular texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. studio product photo, softbox reflection, matte black background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""蛋面"", ""theme"": """", ""water"": ""豆种""}",train,jade-synthetic-liveroom-v1
jade-gen-0240,data/generated_jade_liveroom_training_images/sample-0240.png,sample-0240.png,红翡,玻璃种,戒面,,"a polished oval jade ring-face stone, flatter than a cabochon, no metal setting","macro product photography, white acrylic base, clean shadow",liveroom,"busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a polished oval jade ring-face stone, flatter than a cabochon, no metal setting. busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background. Material and color: red jadeite, red to reddish orange jade tone. Water quality: glass-type jade, very high transparency, glass-like clarity, minimal grain. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. macro product photography, white acrylic base, clean shadow.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""红翡"", ""style"": ""戒面"", ""theme"": """", ""water"": ""玻璃种""}",val,jade-synthetic-liveroom-v1
jade-gen-0241,data/generated_jade_liveroom_training_images/sample-0241.png,sample-0241.png,多彩,冰种,戒指,,a jade ring with a jade cabochon mounted on a simple ring band,"soft daylight product photography, neutral gray background",liveroom,"live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a jade ring with a jade cabochon mounted on a simple ring band. live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background. Material and color: multicolor jadeite, three or more visible jade color areas. Water quality: ice-type jade, translucent and clean, visible watery depth. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. soft daylight product photography, neutral gray background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""多彩"", ""style"": ""戒指"", ""theme"": """", ""water"": ""冰种""}",train,jade-synthetic-liveroom-v1
jade-gen-0242,data/generated_jade_liveroom_training_images/sample-0242.png,sample-0242.png,多彩,糯冰,挂件,观音,"a carved jade pendant of Guanyin, full carving visible","studio product photo, softbox reflection, matte black background",liveroom,"vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade pendant of Guanyin, full carving visible. vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background. Material and color: multicolor jadeite, three or more visible jade color areas. Water quality: waxy-ice jade, semi-translucent, slightly cloudy but still icy. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. studio product photo, softbox reflection, matte black background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""多彩"", ""style"": ""挂件"", ""theme"": ""观音"", ""water"": ""糯冰""}",train,jade-synthetic-liveroom-v1
jade-gen-0243,data/generated_jade_liveroom_training_images/sample-0243.png,sample-0243.png,多彩,糯种,挂件,佛公,"a carved jade pendant of laughing Buddha, rounded belly visible","macro product photography, white acrylic base, clean shadow",liveroom,"jade livestream selling desk, presenter is speaking while pointing at the item, one hand and part of the upper body visible, face partially visible at the edge of frame, phone tripod and softbox reflections in the room","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade pendant of laughing Buddha, rounded belly visible. jade livestream selling desk, presenter is speaking while pointing at the item, one hand and part of the upper body visible, face partially visible at the edge of frame, phone tripod and softbox reflections in the room. Material and color: multicolor jadeite, three or more visible jade color areas. Water quality: waxy jade, soft cloudy translucency, fine waxy texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. macro product photography, white acrylic base, clean shadow.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""多彩"", ""style"": ""挂件"", ""theme"": ""佛公"", ""water"": ""糯种""}",train,jade-synthetic-liveroom-v1
jade-gen-0244,data/generated_jade_liveroom_training_images/sample-0244.png,sample-0244.png,多彩,豆种,挂件,如意,a carved jade ruyi pendant with curved ruyi silhouette,"jewelry catalog photo, warm side light, beige stone surface",liveroom,"busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade ruyi pendant with curved ruyi silhouette. busy live sales counter, host holding the jade item above a velvet tray, human hand, wrist, upper body and face visible as natural distractors, other jade pieces softly blurred in the background. Material and color: multicolor jadeite, three or more visible jade color areas. Water quality: bean-type jade, low translucency, visible granular texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. jewelry catalog photo, warm side light, beige stone surface.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""多彩"", ""style"": ""挂件"", ""theme"": ""如意"", ""water"": ""豆种""}",train,jade-synthetic-liveroom-v1
jade-gen-0245,data/generated_jade_liveroom_training_images/sample-0245.png,sample-0245.png,多彩,玻璃种,挂件,叶子,a carved jade leaf pendant with leaf veins visible,"soft daylight product photography, neutral gray background",liveroom,"live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a carved jade leaf pendant with leaf veins visible. live-stream jade sales room, a host is talking about the jade item, upper body and face visible behind the product, one hand holding the jade close to the camera, soft ring light reflection, display trays in the background. Material and color: multicolor jadeite, three or more visible jade color areas. Water quality: glass-type jade, very high transparency, glass-like clarity, minimal grain. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. soft daylight product photography, neutral gray background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""多彩"", ""style"": ""挂件"", ""theme"": ""叶子"", ""water"": ""玻璃种""}",train,jade-synthetic-liveroom-v1
jade-gen-0246,data/generated_jade_liveroom_training_images/sample-0246.png,sample-0246.png,多彩,高冰,挂件,山水,a rectangular jade landscape plaque pendant with mountain and water relief carving,"studio product photo, softbox reflection, matte black background",liveroom,"vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background","Generate one realistic live-stream sales room image: a livestream host is talking about this jade item; a rectangular jade landscape plaque pendant with mountain and water relief carving. vertical live-commerce room scene, a female presenter is explaining the jade piece, face and torso visible but slightly behind focus, both hands presenting the jade under bright studio lights, blurred shelves of jewelry in the background. Material and color: multicolor jadeite, three or more visible jade color areas. Water quality: high-ice jade, very translucent, strong luster, fine clean texture. The jade object must be the main visual focus, fully visible, sharp focus, realistic polished jade luster, natural inclusions and texture appropriate for jadeite, no text or labels in the image. studio product photo, softbox reflection, matte black background.","text, label, caption, watermark, logo, certificate, price tag, QR code, ruler, fake plastic look, overexposed highlights, blurry jade item, cropped jade object, duplicate jade object, extra holes in jade, distorted carving, deformed hands, extra fingers, distorted facial features","{""color"": ""多彩"", ""style"": ""挂件"", ""theme"": ""山水"", ""water"": ""高冰""}",train,jade-synthetic-liveroom-v1
